,Barcode,block,g_alias,datePlant,dateMature,daysToMaturity,plantCount,hundredSeedWeight,podWseedWeight,seedWeight,meanSeedpPod,tenPodWeight,seedpPod1,seedpPod2,seedpPod3,seedpPod4,seedpPod5,seedpPod6,seedpPod7,seedpPod8,seedpPod9,seedpPod10,genotype,soilSample
878,94_3,3,VI002926AG,10/6/2022,12/28/2022,83,20,3.94,214,130,13.1,6.35,13,13,14,13,13,14,13,13,14,11,MMC141,Wm2
879,94_4,3,VI003035AG,10/6/2022,12/28/2022,83,15,3.85,192,104,12.4,6.25,12,11,14,13,13,12,11,15,12,11,MMC149,Wm2
880,94_5,3,VI003019BG,10/6/2022,12/23/2022,78,20,5.29,280,174,13.6,10.41,13,15,14,13,13,12,14,14,15,13,MMC147,Wm2
881,95_1,3,VI000212A-BLM,10/6/2022,12/12/2022,67,20,3.17,158,110,10.3,3.71,10,10,8,13,9,10,12,11,10,10,MMC9,Wm2
882,95_2,3,VI001385AG,10/6/2022,12/19/2022,74,20,3.69,170,100,12.6,5.72,12,12,13,13,13,12,13,13,12,13,MMC60,Wm2
883,95_3,3,VI001124AG,10/6/2022,12/19/2022,74,15,5.9,208,124,11.4,10.28,11,12,10,10,12,12,10,11,13,13,MMC49,Wm2
884,95_4,3,VI004853BG,10/6/2022,12/19/2022,74,20,4.08,234,150,11.2,6.28,12,11,8,12,13,10,11,11,12,12,MMC272,Wm2
885,95_5,3,VI001406BG,10/6/2022,12/28/2022,83,18,4.2,260,160,12.7,6.93,15,12,12,11,13,14,12,13,12,13,MMC63,Wm2
886,97_1,1,VI005041AG,10/6/2022,12/19/2022,74,20,6.4,424,270,13.2,12.41,14,14,14,14,11,13,13,13,13,13,MMC291,Em1
887,97_2,1,VI003490AG,10/6/2022,12/26/2022,81,20,3.51,180,100,12.5,6.01,11,14,12,14,12,13,13,13,10,13,MMC186,Em1
888,97_3,1,VI002173BG,10/6/2022,12/23/2022,78,20,3.9,232,142,13,6.18,13,14,14,12,12,12,12,15,13,13,MMC110,Em1
889,97_4,1,VI001471AG,10/6/2022,12/26/2022,81,20,4.27,270,172,12.1,7.15,11,12,12,13,12,13,12,12,12,12,MMC70,Em1
890,97_5,1,VI002872BG,10/6/2022,12/16/2022,71,20,5.08,344,234,14.1,9.22,14,13,14,14,16,12,16,14,14,14,MMC138,Em1
891,98_1,1,VI002206AG,10/6/2022,12/21/2022,76,20,5.77,336,214,12.4,10.05,13,13,11,13,12,13,12,11,13,13,MMC116,Em1
892,98_2,1,VI003379BG,10/6/2022,12/26/2022,81,20,4.5,250,148,13.5,9.83,13,13,13,14,15,14,14,13,14,12,MMC176,Em1
893,98_3,1,VI004842AG,10/6/2022,12/21/2022,76,20,3.8,154,86,11.7,5.97,11,13,11,11,12,12,11,13,12,11,MMC271,Em1
894,98_4,1,VI000680AG,10/6/2022,12/16/2022,71,20,4.2,336,216,12.7,6.25,13,13,13,12,11,14,11,13,14,13,MMC30,Em1
895,98_5,1,VI003534AG,10/6/2022,12/26/2022,81,20,4.29,156,86,14.1,9.48,13,14,13,13,14,15,14,16,16,13,MMC190,Em1
896,99_1,1,VI004096BG,10/6/2022,12/29/2022,84,14,3.81,62,26,11.7,6.33,11,13,11,11,13,8,12,12,13,13,MMC243,Em1
897,99_2,1,VI004871BG,10/6/2022,12/21/2022,76,17,4.03,262,154,13.4,7.26,13,14,13,14,14,13,12,13,14,14,MMC273,Em1
898,99_3,1,VI004965BG,10/6/2022,12/26/2022,81,16,4.18,160,88,12.4,6.58,12,13,13,12,12,14,11,14,12,11,MMC285,Em1
899,99_4,1,VI004957AG,10/6/2022,12/26/2022,81,20,3.9,202,106,13.1,6.99,13,13,16,12,12,12,13,13,14,13,MMC283,Em1
900,99_5,1,VI000625B-BR,10/6/2022,12/16/2022,71,20,4.22,330,202,11.6,6.96,12,12,13,11,11,12,11,10,11,13,MMC29,Em1
